question,uri,url,url_b
google, http://cde.peru21.pe/ima/0/0/0/2/1/21655.jpg, http://cde.peru21.pe/ima/0/0/0/2/1/21655.jpg
google, http://cde.peru21.pe/ima/0/0/1/7/5/175662.jpg, http://cde.peru21.pe/ima/0/0/1/7/5/175662.jpg
google, http://www.vocesdelimanorte.com/imagenes/basura-comas-5.jpg, http://www.vocesdelimanorte.com/imagenes/basura-comas-5.jpg
google, http://cde.elcomercio.pe/66/ima/0/0/5/3/5/535239.jpg, http://cde.elcomercio.pe/66/ima/0/0/5/3/5/535239.jpg
google, http://3.bp.blogspot.com/-3WliyROe_xM/UNZjKOIJofI/AAAAAAAALr8/OOTOjKE4r4g/s1600/CARABAYLLO+POBRE+XIII.png, http://3.bp.blogspot.com/-3WliyROe_xM/UNZjKOIJofI/AAAAAAAALr8/OOTOjKE4r4g/s1600/CARABAYLLO+POBRE+XIII.png
google, http://cde.peru21.pe/ima/0/0/1/7/4/174225.jpg, http://cde.peru21.pe/ima/0/0/1/7/4/174225.jpg
google, http://cde.3.elcomercio.pe/ima/0/0/8/2/4/824313/base_image.jpg, http://cde.3.elcomercio.pe/ima/0/0/8/2/4/824313/base_image.jpg
google, http://cde.peru21.pe/ima/0/0/0/9/6/96084.jpg, http://cde.peru21.pe/ima/0/0/0/9/6/96084.jpgquestion,uri,url,url_b
google, http://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Napoli_2010-by-RaBoe-40.jpg/300px-Napoli_2010-by-RaBoe-40.jpg, http://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Napoli_2010-by-RaBoe-40.jpg/300px-Napoli_2010-by-RaBoe-40.jpg
google, http://ak6.picdn.net/shutterstock/videos/4003273/preview/stock-footage-scattered-waste-at-the-seaside-zoom-out.jpg, http://ak6.picdn.net/shutterstock/videos/4003273/preview/stock-footage-scattered-waste-at-the-seaside-zoom-out.jpg
google, http://wfxg.images.worldnow.com/images/19848680_BG1.jpg, http://wfxg.images.worldnow.com/images/19848680_BG1.jpg
google, http://sustainability-now.org/files/2015/02/Garbage-on-beach.jpg, http://sustainability-now.org/files/2015/02/Garbage-on-beach.jpg
google, http://i0.wp.com/img.chinasmack.com/www/wp-content/uploads/2012/10/50-tons-of-garbage-scattered-on-the-beach-by-tourists-04.jpg, http://i0.wp.com/img.chinasmack.com/www/wp-content/uploads/2012/10/50-tons-of-garbage-scattered-on-the-beach-by-tourists-04.jpg
google, http://images.mid-day.com/2012/nov/plastic.jpg, http://images.mid-day.com/2012/nov/plastic.jpg
